Country Name,Travel Destination,Things to Do,location,reviewcount,Hotel Link,Hotel Best Deal,Flight Link,Flight Best Deal
Indonesia,Bintan,"['Tur (39)', 'Aktivitas Luar Ruangan (30)', 'Transportasi (21)', 'Tur dengan Perahu & Olahraga Air (20)', 'Pemandangan & Tengara (16)', 'Spa & Kebugaran (11)', 'Wisata Alam & Taman (9)', 'Hiburan malam (6)', 'Tempat Belanja (4)', 'Kebun Binatang & Akuarium (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Sumber Informasi Wisatawan (1)', 'Cocok untuk Pasangan (16)', 'Harga terjangkau (15)', 'Cocok untuk Anak-Anak (14)', 'Cocok untuk Kelompok Besar (13)', 'Masuk Gratis (12)', 'Bagus Saat Hujan (10)', 'Lokasi bulan madu (5)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Tempat yang Belum Populer (3)', 'Berjiwa petualang (2)']","Bintan Regency, Indonesia",25006,https://www.tripadvisor.co.id/Hotels-g297718-Bintan_Island_Bintan_Regency_Riau_Archipelago_Riau_Islands_Province-Hotels.html,1740182,https://www.tripadvisor.co.id/Flights-g297718-Bintan_Island_Bintan_Regency_Riau_Archipelago_Riau_Islands_Province-Cheap_Discount_Airfares.html,1048200
Indonesia,Seminyak,"['Tur (204)', 'Spa & Kebugaran (164)', 'Aktivitas Luar Ruangan (140)', 'Tempat Belanja (74)', 'Tur dengan Perahu & Olahraga Air (73)', 'Transportasi (45)', 'Hiburan malam (25)', 'Kursus & Sanggar (25)', 'Makanan & Minuman (23)', 'Museum (11)', 'Hiburan & Permainan (9)', 'Wisata Alam & Taman (4)', 'Pemandangan & Tengara (2)', 'Konser & Pertunjukan (1)', 'Bagus Saat Hujan (162)', 'Cocok untuk Pasangan (153)', 'Harga terjangkau (96)', 'Lokasi bulan madu (72)', 'Cocok untuk Anak-Anak (61)', 'Cocok untuk Kelompok Besar (61)', 'Masuk Gratis (38)', 'Cocok untuk Penggemar Aktivitas Ekstrem (37)', 'Tempat yang Belum Populer (12)', 'Berjiwa petualang (12)']","Kecamatan Kuta, Indonesia",451212,https://www.tripadvisor.co.id/Hotels-g469404-Seminyak_Kuta_District_Bali-Hotels.html,2331874,https://www.tripadvisor.co.id/Flights-g469404-Seminyak_Kuta_District_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Bali,"['Tur (5.854)', 'Aktivitas Luar Ruangan (3.740)', 'Tur dengan Perahu & Olahraga Air (2.078)', 'Spa & Kebugaran (1.294)', 'Transportasi (1.247)', 'Tempat Belanja (766)', 'Kursus & Sanggar (431)', 'Pemandangan & Tengara (364)', 'Makanan & Minuman (349)', 'Wisata Alam & Taman (320)', 'Hiburan & Permainan (206)', 'Hiburan malam (193)', 'Museum (135)', 'Konser & Pertunjukan (47)', 'Taman Air & Taman Hiburan (22)', '', '', '', '', 'Lihat semua', 'Cocok untuk Pasangan (2.253)', 'Harga terjangkau (1.715)', 'Cocok untuk Anak-Anak (1.421)', 'Bagus Saat Hujan (1.380)', 'Cocok untuk Kelompok Besar (1.244)', 'Lokasi bulan madu (873)', 'Cocok untuk Penggemar Aktivitas Ekstrem (684)', 'Masuk Gratis (437)', 'Berjiwa petualang (346)', 'Tempat yang Belum Populer (327)']",Indonesia,2998882,https://www.tripadvisor.co.id/Hotels-g294226-Bali-Hotels.html,656190,https://www.tripadvisor.co.id/Flights-g294226-Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Ubud,"['Tur (884)', 'Aktivitas Luar Ruangan (525)', 'Spa & Kebugaran (302)', 'Transportasi (216)', 'Tur dengan Perahu & Olahraga Air (192)', 'Tempat Belanja (176)', 'Kursus & Sanggar (136)', 'Makanan & Minuman (86)', 'Hiburan & Permainan (57)', 'Museum (44)', 'Pemandangan & Tengara (33)', 'Hiburan malam (21)', 'Konser & Pertunjukan (21)', 'Wisata Alam & Taman (8)', 'Sumber Informasi Wisatawan (3)', 'Cocok untuk Pasangan (427)', 'Harga terjangkau (374)', 'Bagus Saat Hujan (346)', 'Cocok untuk Anak-Anak (238)', 'Cocok untuk Kelompok Besar (214)', 'Lokasi bulan madu (194)', 'Tempat yang Belum Populer (112)', 'Cocok untuk Penggemar Aktivitas Ekstrem (80)', 'Masuk Gratis (64)', 'Berjiwa petualang (55)']","Gianyar Regency, Indonesia",610495,https://www.tripadvisor.co.id/Hotels-g297701-Ubud_Gianyar_Regency_Bali-Hotels.html,2865927,https://www.tripadvisor.co.id/Flights-g297701-Ubud_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Jakarta,"['Tur (168)', 'Tempat Belanja (148)', 'Spa & Kebugaran (142)', 'Aktivitas Luar Ruangan (113)', 'Hiburan & Permainan (85)', 'Transportasi (67)', 'Pemandangan & Tengara (58)', 'Museum (52)', 'Wisata Alam & Taman (51)', 'Hiburan malam (38)', 'Kursus & Sanggar (35)', 'Tur dengan Perahu & Olahraga Air (35)', 'Makanan & Minuman (28)', 'Taman Air & Taman Hiburan (21)', 'Konser & Pertunjukan (17)', '', '', '', 'Lihat semua', 'Kebayoran Baru (56)', 'Setiabudi (38)', 'Cilandak (34)', 'Mampang Prapatan (27)', 'Menteng (16)', 'Pasar Minggu (15)', 'Penjaringan (14)', 'Tebet (12)', 'Jatinegara (7)', 'Gambir (4)', 'Palmerah (3)', 'Tanah Abang (3)', 'Pademangan (3)', 'Sawah Besar (2)', 'Grogol Petamburan (2)', '', 'Lihat semua', 'Bagus Saat Hujan (144)', 'Cocok untuk Anak-Anak (105)', 'Masuk Gratis (100)', 'Harga terjangkau (99)', 'Cocok untuk Kelompok Besar (63)', 'Cocok untuk Pasangan (56)', 'Cocok untuk Penggemar Aktivitas Ekstrem (14)', 'Berjiwa petualang (8)', 'Tempat yang Belum Populer (7)', 'Lokasi bulan madu (1)']","Jawa, Indonesia",339358,https://www.tripadvisor.co.id/Hotels-g294229-Jakarta_Java-Hotels.html,360563,https://www.tripadvisor.co.id/Flights-g294229-Jakarta_Java-Cheap_Discount_Airfares.html,0
Indonesia,Kuta,"['Tur (691)', 'Aktivitas Luar Ruangan (402)', 'Tur dengan Perahu & Olahraga Air (248)', 'Transportasi (203)', 'Spa & Kebugaran (162)', 'Tempat Belanja (107)', 'Hiburan malam (44)', 'Makanan & Minuman (30)', 'Hiburan & Permainan (22)', 'Kursus & Sanggar (19)', 'Pemandangan & Tengara (12)', 'Wisata Alam & Taman (12)', 'Museum (9)', 'Konser & Pertunjukan (6)', 'Taman Air & Taman Hiburan (4)', '', '', 'Lihat semua', 'Cocok untuk Pasangan (222)', 'Bagus Saat Hujan (173)', 'Harga terjangkau (168)', 'Cocok untuk Anak-Anak (157)', 'Cocok untuk Kelompok Besar (130)', 'Lokasi bulan madu (70)', 'Cocok untuk Penggemar Aktivitas Ekstrem (59)', 'Masuk Gratis (58)', 'Berjiwa petualang (25)', 'Tempat yang Belum Populer (16)']","Kecamatan Kuta, Indonesia",364605,https://www.tripadvisor.co.id/Hotels-g297697-Kuta_Kuta_District_Bali-Hotels.html,163912,https://www.tripadvisor.co.id/Flights-g297697-Kuta_Kuta_District_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Legian,"['Tur (78)', 'Spa & Kebugaran (62)', 'Aktivitas Luar Ruangan (61)', 'Tur dengan Perahu & Olahraga Air (49)', 'Tempat Belanja (29)', 'Hiburan malam (18)', 'Transportasi (10)', 'Kursus & Sanggar (6)', 'Pemandangan & Tengara (6)', 'Makanan & Minuman (4)', 'Hiburan & Permainan (3)', 'Museum (2)', 'Wisata Alam & Taman (1)', 'Bagus Saat Hujan (43)', 'Harga terjangkau (38)', 'Cocok untuk Pasangan (34)', 'Cocok untuk Anak-Anak (23)', 'Cocok untuk Kelompok Besar (18)', 'Lokasi bulan madu (16)', 'Masuk Gratis (16)', 'Cocok untuk Penggemar Aktivitas Ekstrem (11)', 'Berjiwa petualang (4)', 'Tempat yang Belum Populer (1)']","Kecamatan Kuta, Indonesia",161368,https://www.tripadvisor.co.id/Hotels-g608487-Legian_Kuta_District_Bali-Hotels.html,2360331,https://www.tripadvisor.co.id/Flights-g608487-Legian_Kuta_District_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Yogyakarta,"['Tur (377)', 'Aktivitas Luar Ruangan (228)', 'Transportasi (123)', 'Pemandangan & Tengara (105)', 'Tempat Belanja (103)', 'Wisata Alam & Taman (95)', 'Spa & Kebugaran (50)', 'Museum (48)', 'Tur dengan Perahu & Olahraga Air (44)', 'Kursus & Sanggar (39)', 'Hiburan & Permainan (33)', 'Makanan & Minuman (30)', 'Hiburan malam (12)', 'Taman Air & Taman Hiburan (10)', 'Konser & Pertunjukan (7)', '', '', '', 'Lihat semua', 'Harga terjangkau (129)', 'Cocok untuk Anak-Anak (127)', 'Cocok untuk Pasangan (110)', 'Cocok untuk Kelompok Besar (94)', 'Bagus Saat Hujan (63)', 'Masuk Gratis (54)', 'Cocok untuk Penggemar Aktivitas Ekstrem (35)', 'Tempat yang Belum Populer (33)', 'Lokasi bulan madu (19)', 'Berjiwa petualang (16)']","Jawa, Indonesia",163279,https://www.tripadvisor.co.id/Hotels-g294230-Yogyakarta_Region_Java-Hotels.html,1100000,https://www.tripadvisor.co.id/Flights-g294230-Yogyakarta_Region_Java-Cheap_Discount_Airfares.html,1802693
Indonesia,Nusa Dua,"['Tur (148)', 'Aktivitas Luar Ruangan (106)', 'Spa & Kebugaran (81)', 'Tur dengan Perahu & Olahraga Air (70)', 'Transportasi (28)', 'Tempat Belanja (12)', 'Kursus & Sanggar (10)', 'Makanan & Minuman (9)', 'Hiburan malam (8)', 'Wisata Alam & Taman (7)', 'Hiburan & Permainan (5)', 'Pemandangan & Tengara (4)', 'Museum (2)', 'Konser & Pertunjukan (2)', 'Taman Air & Taman Hiburan (1)', '', 'Lihat semua', 'Cocok untuk Pasangan (90)', 'Harga terjangkau (61)', 'Bagus Saat Hujan (56)', 'Cocok untuk Anak-Anak (52)', 'Lokasi bulan madu (46)', 'Cocok untuk Kelompok Besar (37)', 'Cocok untuk Penggemar Aktivitas Ekstrem (17)', 'Tempat yang Belum Populer (9)', 'Masuk Gratis (8)', 'Berjiwa petualang (7)']","Semenanjung Nusa Dua, Indonesia",166489,https://www.tripadvisor.co.id/Hotels-g297698-Nusa_Dua_Nusa_Dua_Peninsula_Bali-Hotels.html,700000,https://www.tripadvisor.co.id/Flights-g297698-Nusa_Dua_Nusa_Dua_Peninsula_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Jimbaran,"['Tur (187)', 'Aktivitas Luar Ruangan (104)', 'Tur dengan Perahu & Olahraga Air (61)', 'Spa & Kebugaran (52)', 'Tempat Belanja (22)', 'Transportasi (19)', 'Makanan & Minuman (10)', 'Kursus & Sanggar (7)', 'Hiburan & Permainan (7)', 'Pemandangan & Tengara (6)', 'Wisata Alam & Taman (3)', 'Hiburan malam (2)', 'Cocok untuk Pasangan (71)', 'Cocok untuk Anak-Anak (58)', 'Harga terjangkau (49)', 'Cocok untuk Kelompok Besar (49)', 'Bagus Saat Hujan (42)', 'Lokasi bulan madu (27)', 'Cocok untuk Penggemar Aktivitas Ekstrem (22)', 'Masuk Gratis (9)', 'Tempat yang Belum Populer (4)', 'Berjiwa petualang (2)']","Kuta Selatan, Indonesia",105628,https://www.tripadvisor.co.id/Hotels-g297696-Jimbaran_South_Kuta_Bali-Hotels.html,1695312,https://www.tripadvisor.co.id/Flights-g297696-Jimbaran_South_Kuta_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Bandung,"['Tur (92)', 'Aktivitas Luar Ruangan (67)', 'Tempat Belanja (66)', 'Pemandangan & Tengara (59)', 'Wisata Alam & Taman (47)', 'Spa & Kebugaran (38)', 'Transportasi (38)', 'Hiburan & Permainan (26)', 'Hiburan malam (20)', 'Museum (14)', 'Tur dengan Perahu & Olahraga Air (13)', 'Taman Air & Taman Hiburan (8)', 'Makanan & Minuman (5)', 'Kursus & Sanggar (3)', 'Kebun Binatang & Akuarium (2)', '', 'Lihat semua', 'Harga terjangkau (67)', 'Cocok untuk Anak-Anak (66)', 'Masuk Gratis (50)', 'Bagus Saat Hujan (45)', 'Cocok untuk Kelompok Besar (40)', 'Cocok untuk Pasangan (32)', 'Cocok untuk Penggemar Aktivitas Ekstrem (13)', 'Tempat yang Belum Populer (5)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (1)']","Jawa Barat, Indonesia",153302,https://www.tripadvisor.co.id/Hotels-g297704-Bandung_West_Java_Java-Hotels.html,1198347,https://www.tripadvisor.co.id/Flights-g297704-Bandung_West_Java_Java-Cheap_Discount_Airfares.html,1491127
Indonesia,Sanur,"['Tur (348)', 'Aktivitas Luar Ruangan (279)', 'Tur dengan Perahu & Olahraga Air (221)', 'Spa & Kebugaran (94)', 'Transportasi (47)', 'Tempat Belanja (38)', 'Kursus & Sanggar (20)', 'Makanan & Minuman (17)', 'Wisata Alam & Taman (9)', 'Pemandangan & Tengara (7)', 'Hiburan & Permainan (5)', 'Hiburan malam (4)', 'Museum (3)', 'Konser & Pertunjukan (1)', 'Sumber Informasi Wisatawan (1)', 'Cocok untuk Pasangan (113)', 'Harga terjangkau (83)', 'Bagus Saat Hujan (77)', 'Cocok untuk Anak-Anak (53)', 'Cocok untuk Kelompok Besar (44)', 'Lokasi bulan madu (36)', 'Cocok untuk Penggemar Aktivitas Ekstrem (36)', 'Berjiwa petualang (25)', 'Masuk Gratis (16)', 'Tempat yang Belum Populer (12)']","Denpasar, Indonesia",201289,https://www.tripadvisor.co.id/Hotels-g297700-Sanur_Denpasar_Bali-Hotels.html,1487603,https://www.tripadvisor.co.id/Flights-g297700-Sanur_Denpasar_Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Batam,"['Spa & Kebugaran (93)', 'Tur (65)', 'Transportasi (47)', 'Aktivitas Luar Ruangan (44)', 'Tempat Belanja (39)', 'Pemandangan & Tengara (24)', 'Hiburan malam (23)', 'Wisata Alam & Taman (21)', 'Tur dengan Perahu & Olahraga Air (18)', 'Makanan & Minuman (14)', 'Hiburan & Permainan (13)', 'Kursus & Sanggar (4)', 'Konser & Pertunjukan (3)', 'Taman Air & Taman Hiburan (2)', 'Museum (1)', '', 'Lihat semua', 'Bagus Saat Hujan (60)', 'Harga terjangkau (44)', 'Cocok untuk Pasangan (40)', 'Cocok untuk Anak-Anak (28)', 'Cocok untuk Kelompok Besar (27)', 'Masuk Gratis (20)', 'Lokasi bulan madu (11)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (1)']","Riau Archipelago, Indonesia",59610,https://www.tripadvisor.co.id/Hotels-g297717-Batam_Riau_Archipelago_Riau_Islands_Province-Hotels.html,706612,https://www.tripadvisor.co.id/Flights-g297717-Batam_Riau_Archipelago_Riau_Islands_Province-Cheap_Discount_Airfares.html,1096600
Indonesia,Lombok,"['Tur (722)', 'Aktivitas Luar Ruangan (697)', 'Tur dengan Perahu & Olahraga Air (298)', 'Transportasi (125)', 'Wisata Alam & Taman (106)', 'Spa & Kebugaran (84)', 'Tempat Belanja (44)', 'Pemandangan & Tengara (39)', 'Kursus & Sanggar (23)', 'Makanan & Minuman (18)', 'Hiburan malam (17)', 'Hiburan & Permainan (14)', 'Museum (4)', 'Taman Air & Taman Hiburan (2)', 'Kebun Binatang & Akuarium (1)', '', 'Lihat semua', 'Cocok untuk Pasangan (238)', 'Harga terjangkau (197)', 'Cocok untuk Kelompok Besar (174)', 'Cocok untuk Penggemar Aktivitas Ekstrem (146)', 'Bagus Saat Hujan (112)', 'Berjiwa petualang (108)', 'Cocok untuk Anak-Anak (104)', 'Lokasi bulan madu (88)', 'Masuk Gratis (50)', 'Tempat yang Belum Populer (33)']","Nusa Tenggara Barat, Indonesia",274440,https://www.tripadvisor.co.id/Hotels-g297733-Lombok_West_Nusa_Tenggara-Hotels.html,1721296,https://www.tripadvisor.co.id/Flights-g297733-Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1290915
Indonesia,Canggu,"['Tur (133)', 'Aktivitas Luar Ruangan (111)', 'Tur dengan Perahu & Olahraga Air (72)', 'Spa & Kebugaran (65)', 'Kursus & Sanggar (31)', 'Tempat Belanja (23)', 'Transportasi (22)', 'Hiburan & Permainan (16)', 'Makanan & Minuman (15)', 'Wisata Alam & Taman (8)', 'Hiburan malam (5)', 'Taman Air & Taman Hiburan (2)', 'Konser & Pertunjukan (2)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Cocok untuk Pasangan (72)', 'Bagus Saat Hujan (61)', 'Harga terjangkau (58)', 'Cocok untuk Anak-Anak (46)', 'Cocok untuk Penggemar Aktivitas Ekstrem (35)', 'Cocok untuk Kelompok Besar (25)', 'Masuk Gratis (17)', 'Lokasi bulan madu (16)', 'Berjiwa petualang (16)', 'Tempat yang Belum Populer (9)']","Kuta Utara, Indonesia",96894,https://www.tripadvisor.co.id/Hotels-g311298-Canggu_North_Kuta_Bali-Hotels.html,1029978,https://www.tripadvisor.co.id/Flights-g311298-Canggu_North_Kuta_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Surabaya,"['Tur (104)', 'Aktivitas Luar Ruangan (86)', 'Pemandangan & Tengara (48)', 'Tempat Belanja (47)', 'Spa & Kebugaran (37)', 'Transportasi (23)', 'Hiburan & Permainan (19)', 'Wisata Alam & Taman (17)', 'Hiburan malam (16)', 'Museum (16)', 'Tur dengan Perahu & Olahraga Air (16)', 'Makanan & Minuman (10)', 'Kursus & Sanggar (5)', 'Taman Air & Taman Hiburan (5)', 'Sumber Informasi Wisatawan (2)', '', 'Lihat semua', 'Masuk Gratis (49)', 'Cocok untuk Anak-Anak (40)', 'Harga terjangkau (38)', 'Bagus Saat Hujan (36)', 'Cocok untuk Kelompok Besar (35)', 'Cocok untuk Pasangan (23)', 'Cocok untuk Penggemar Aktivitas Ekstrem (9)', 'Tempat yang Belum Populer (3)', 'Berjiwa petualang (3)']","Jawa Timur, Indonesia",86213,https://www.tripadvisor.co.id/Hotels-g297715-Surabaya_East_Java_Java-Hotels.html,434545,https://www.tripadvisor.co.id/Flights-g297715-Surabaya_East_Java_Java-Cheap_Discount_Airfares.html,962802
Indonesia,Denpasar,"['Tur (1.542)', 'Aktivitas Luar Ruangan (888)', 'Tur dengan Perahu & Olahraga Air (558)', 'Transportasi (331)', 'Spa & Kebugaran (150)', 'Tempat Belanja (147)', 'Makanan & Minuman (80)', 'Kursus & Sanggar (71)', 'Hiburan & Permainan (44)', 'Pemandangan & Tengara (38)', 'Wisata Alam & Taman (30)', 'Hiburan malam (26)', 'Museum (25)', 'Konser & Pertunjukan (5)', 'Taman Air & Taman Hiburan (2)', '', '', 'Lihat semua', 'Cocok untuk Pasangan (408)', 'Cocok untuk Anak-Anak (323)', 'Harga terjangkau (312)', 'Cocok untuk Kelompok Besar (268)', 'Bagus Saat Hujan (170)', 'Lokasi bulan madu (145)', 'Cocok untuk Penggemar Aktivitas Ekstrem (131)', 'Masuk Gratis (59)', 'Berjiwa petualang (57)', 'Tempat yang Belum Populer (38)']","Bali, Indonesia",291402,https://www.tripadvisor.co.id/Hotels-g297694-Denpasar_Bali-Hotels.html,453298,https://www.tripadvisor.co.id/Flights-g297694-Denpasar_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Bogor,"['Wisata Alam & Taman (42)', 'Aktivitas Luar Ruangan (41)', 'Tur (37)', 'Pemandangan & Tengara (30)', 'Tempat Belanja (16)', 'Tur dengan Perahu & Olahraga Air (13)', 'Hiburan & Permainan (11)', 'Spa & Kebugaran (10)', 'Transportasi (8)', 'Taman Air & Taman Hiburan (7)', 'Museum (6)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (2)', 'Hiburan malam (1)', 'Sumber Informasi Wisatawan (1)', 'Cocok untuk Anak-Anak (19)', 'Harga terjangkau (16)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Pasangan (7)', 'Masuk Gratis (6)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Berjiwa petualang (4)', 'Tempat yang Belum Populer (3)', 'Bagus Saat Hujan (3)', 'Lokasi bulan madu (1)']","Jawa Barat, Indonesia",38424,https://www.tripadvisor.co.id/Hotels-g297706-Bogor_West_Java_Java-Hotels.html,970043,https://www.tripadvisor.co.id/Flights-g297706-Bogor_West_Java_Java-Cheap_Discount_Airfares.html,0
Indonesia,Puncak,"['Tur (2)', 'Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Aktivitas Luar Ruangan (2)', 'Spa & Kebugaran (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Cocok untuk Anak-Anak (5)', 'Harga terjangkau (3)', 'Cocok untuk Kelompok Besar (2)']","Jawa Barat, Indonesia",8282,https://www.tripadvisor.co.id/Hotels-g844506-Puncak_West_Java_Java-Hotels.html,611207,https://www.tripadvisor.co.id/Flights-g844506-Puncak_West_Java_Java-Cheap_Discount_Airfares.html,0
Indonesia,Nusa Lembongan,"['Aktivitas Luar Ruangan (79)', 'Tur (77)', 'Tur dengan Perahu & Olahraga Air (72)', 'Spa & Kebugaran (24)', 'Transportasi (7)', 'Kursus & Sanggar (5)', 'Wisata Alam & Taman (5)', 'Pemandangan & Tengara (2)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Pasangan (56)', 'Harga terjangkau (48)', 'Cocok untuk Penggemar Aktivitas Ekstrem (36)', 'Bagus Saat Hujan (29)', 'Berjiwa petualang (25)', 'Cocok untuk Anak-Anak (21)', 'Cocok untuk Kelompok Besar (21)', 'Lokasi bulan madu (21)', 'Tempat yang Belum Populer (9)', 'Masuk Gratis (7)']","Bali, Indonesia",77345,https://www.tripadvisor.co.id/Hotels-g1137831-Nusa_Lembongan_Bali-Hotels.html,1053818,https://www.tripadvisor.co.id/Flights-g1137831-Nusa_Lembongan_Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Tanjungbenoa,"['Tur (58)', 'Aktivitas Luar Ruangan (54)', 'Tur dengan Perahu & Olahraga Air (52)', 'Spa & Kebugaran (21)', 'Makanan & Minuman (5)', 'Kursus & Sanggar (4)', 'Transportasi (4)', 'Hiburan malam (3)', 'Tempat Belanja (2)', 'Pemandangan & Tengara (2)', 'Hiburan & Permainan (2)', 'Wisata Alam & Taman (1)', 'Cocok untuk Pasangan (19)', 'Lokasi bulan madu (12)', 'Cocok untuk Penggemar Aktivitas Ekstrem (12)', 'Harga terjangkau (11)', 'Bagus Saat Hujan (11)', 'Cocok untuk Anak-Anak (7)', 'Cocok untuk Kelompok Besar (6)', 'Berjiwa petualang (5)', 'Tempat yang Belum Populer (2)', 'Masuk Gratis (2)']","Semenanjung Nusa Dua, Indonesia",54330,https://www.tripadvisor.co.id/Hotels-g1465999-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali-Hotels.html,1487500,https://www.tripadvisor.co.id/Flights-g1465999-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Uluwatu,"['Aktivitas Luar Ruangan (17)', 'Tur (16)', 'Transportasi (8)', 'Spa & Kebugaran (7)', 'Tur dengan Perahu & Olahraga Air (7)', 'Kursus & Sanggar (4)', 'Hiburan malam (3)', 'Tempat Belanja (2)', 'Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Makanan & Minuman (1)', 'Bagus Saat Hujan (7)', 'Cocok untuk Pasangan (6)', 'Cocok untuk Anak-Anak (6)', 'Harga terjangkau (4)', 'Cocok untuk Kelompok Besar (4)', 'Lokasi bulan madu (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Masuk Gratis (3)', 'Berjiwa petualang (2)', 'Tempat yang Belum Populer (1)']","Bali, Indonesia",19396,https://www.tripadvisor.co.id/Hotels-g8366411-Uluwatu_Bali-Hotels.html,8153000,https://www.tripadvisor.co.id/Flights-g8366411-Uluwatu_Bali-Cheap_Discount_Airfares.html,1305700
Indonesia,Gili Trawangan,"['Tur (65)', 'Aktivitas Luar Ruangan (65)', 'Tur dengan Perahu & Olahraga Air (60)', 'Spa & Kebugaran (21)', 'Transportasi (14)', 'Hiburan malam (11)', 'Kursus & Sanggar (6)', 'Hiburan & Permainan (6)', 'Makanan & Minuman (2)', 'Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Tempat Belanja (1)', 'Cocok untuk Pasangan (46)', 'Harga terjangkau (42)', 'Bagus Saat Hujan (42)', 'Cocok untuk Penggemar Aktivitas Ekstrem (31)', 'Cocok untuk Kelompok Besar (29)', 'Lokasi bulan madu (21)', 'Berjiwa petualang (18)', 'Cocok untuk Anak-Anak (10)', 'Masuk Gratis (9)', 'Tempat yang Belum Populer (3)']","Kepulauan Gili, Indonesia",96583,https://www.tripadvisor.co.id/Hotels-g664666-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Hotels.html,401107,https://www.tripadvisor.co.id/Flights-g664666-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1134030
Indonesia,Tulamben,"['Tur (37)', 'Aktivitas Luar Ruangan (32)', 'Tur dengan Perahu & Olahraga Air (30)', 'Transportasi (5)', 'Tempat Belanja (3)', 'Wisata Alam & Taman (3)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Pemandangan & Tengara (1)', 'Cocok untuk Pasangan (20)', 'Harga terjangkau (20)', 'Cocok untuk Penggemar Aktivitas Ekstrem (13)', 'Cocok untuk Kelompok Besar (11)', 'Bagus Saat Hujan (9)', 'Cocok untuk Anak-Anak (8)', 'Lokasi bulan madu (8)', 'Berjiwa petualang (8)', 'Masuk Gratis (3)', 'Tempat yang Belum Populer (2)']","Bali, Indonesia",15203,https://www.tripadvisor.co.id/Hotels-g469406-Tulamben_Bali-Hotels.html,330579,https://www.tripadvisor.co.id/Flights-g469406-Tulamben_Bali-Cheap_Discount_Airfares.html,1355103
Indonesia,Samosir,"['Wisata Alam & Taman (11)', 'Pemandangan & Tengara (7)', 'Aktivitas Luar Ruangan (6)', 'Museum (3)', 'Hiburan malam (2)', 'Tempat Belanja (2)', 'Tur (1)', 'Konser & Pertunjukan (1)', 'Sumber Informasi Wisatawan (1)', 'Harga terjangkau (5)', 'Cocok untuk Anak-Anak (4)', 'Cocok untuk Kelompok Besar (2)', 'Masuk Gratis (2)', 'Tempat yang Belum Populer (1)']","Sumatera Utara, Indonesia",6041,https://www.tripadvisor.co.id/Hotels-g303958-Samosir_Island_North_Sumatra_Sumatra-Hotels.html,185950,https://www.tripadvisor.co.id/Flights-g303958-Samosir_Island_North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,1358600
